Building_ID,Surface,Age,Type,Heating_Type,Insulation_Level,Windows_Type,Outside_Temperature,Number_of_Rooms,Occupancy_Rate,Roof_Type,Wall_Material,Elevator_Presence,Basement_Presence,Energy_Rating,Parking_Spaces,LED_Lighting,Energy_Management_System,Residents_Count,Distance_From_City_Center,Energy_Consumption
1098,341,29,Residential,Gas,Medium,Double,15.490899098837986,1,0.6900236540998278,Flat,Brick,True,False,D,2,True,True,6,36.450173927744764,449.2830987726049
2844,113,26,Industrial,Individual,Medium,Double,19.576884351522207,9,0.938324546937761,Pitched,Glass,True,False,B,3,False,True,7,12.947719829149051,141.44965080960978
3342,226,23,Commercial,Electric,High,Double,0.16033371417057207,2,0.8367534077533471,Flat,Concrete,True,False,C,0,True,True,8,3.910211529928034,353.6821462148291
38,364,82,Industrial,Individual,High,Triple,15.276696076525564,6,0.20990847264979923,Flat,Wood,True,True,D,2,True,True,8,24.453062628031557,2936.481740711473
6540,440,33,Industrial,Central,Low,Single,12.021874226555582,7,0.8688229186437679,Pitched,Concrete,False,False,A,1,True,False,8,22.159314373352196,1073.740909162548
9473,162,94,Residential,Central,Medium,Triple,29.542448944115037,8,0.7090753907019722,Flat,Wood,True,False,B,1,False,True,5,5.245124706973201,303.4726388272221
3356,282,62,Commercial,Gas,Medium,Single,-2.352697941751482,2,0.9614744676894093,Flat,Wood,True,False,A,1,True,False,4,20.466678010749085,613.5408449372078
7813,490,83,Industrial,Gas,Low,Triple,1.5017343627760296,8,0.9954196598253002,Flat,Concrete,True,True,C,2,True,False,6,7.463714289756256,552.8347199269047
8220,231,71,Industrial,Electric,Low,Triple,19.75812287602823,2,0.8791330985977835,Pitched,Concrete,True,False,A,1,False,True,1,21.153823088847435,418.14854925530665
9227,395,71,Residential,Gas,High,Triple,20.58782377361771,6,0.3968022681734814,Pitched,Wood,False,False,D,3,True,True,6,30.20564955896516,1123.7743753886277
2428,414,80,Commercial,Gas,High,Single,29.3901848892459,7,0.3583696916142016,Pitched,Concrete,False,True,E,0,False,False,7,44.61389003180612,2099.599792622835
5043,276,42,Industrial,Central,Low,Double,2.26216545975233,4,0.8971366483695228,Flat,Glass,False,True,D,2,False,True,8,1.139441909461142,289.18723277243794
5346,221,99,Industrial,Individual,High,Double,9.844299759261947,5,0.46140092567180835,Flat,Concrete,True,False,C,1,False,False,1,8.431082381682511,974.2387663504965
4811,80,72,Industrial,Individual,Medium,Double,-1.192095690506902,1,0.5415761023494698,Flat,Wood,False,False,A,4,True,False,1,17.42587633799755,277.5837652240031
8476,246,37,Industrial,Individual,Low,Double,4.352043559317215,4,0.2667993761114541,Pitched,Wood,False,False,D,0,False,True,4,40.66960509560013,2024.0638548804313
686,202,69,Commercial,Electric,High,Triple,23.167862237628672,2,0.8746050383561582,Pitched,Brick,False,False,A,4,False,False,3,36.192840065254,380.0587088033467
4799,65,62,Residential,Individual,High,Triple,3.1522768153011533,2,0.7133415138612451,Pitched,Brick,False,False,C,3,True,True,5,48.20099046768348,50.4908079892417
7437,355,54,Residential,Electric,Medium,Double,14.69913441231262,1,0.7953988378622957,Pitched,Concrete,False,False,D,4,False,True,8,39.59280090919602,204.4901161346403
2353,159,11,Residential,Gas,High,Triple,6.7038246615284365,8,0.6193469889739235,Pitched,Wood,False,True,A,4,True,False,7,23.64162580968621,431.6159376948189
6353,169,65,Commercial,Individual,High,Double,-4.224992596213206,7,0.7748873603413083,Flat,Glass,True,True,D,0,True,False,4,11.106658881758596,185.8392470996853
4569,332,26,Industrial,Gas,Low,Triple,8.66976399526865,2,0.7153351284385693,Flat,Concrete,True,False,E,0,True,False,3,38.301431748668826,972.5207929108609
8213,241,36,Residential,Individual,High,Double,29.266605776717498,3,0.2943900809262781,Pitched,Brick,False,False,E,3,False,True,6,21.936402373371752,916.1656900181378
2752,379,49,Commercial,Gas,High,Double,7.188567658893984,1,0.7777041543550012,Flat,Brick,True,False,D,1,True,True,7,6.01723671398254,682.9543640026945
8073,398,29,Residential,Electric,Low,Double,26.627698573285834,4,0.5060525117076617,Flat,Concrete,True,False,E,2,False,False,4,5.353337911405571,794.5011239588812
1040,112,42,Residential,Central,High,Triple,7.1947472775066625,5,0.34465183229586016,Flat,Glass,True,True,B,4,False,True,7,30.471001572534018,170.76481102159258
7491,87,42,Residential,Electric,High,Single,-3.9252757539013947,3,0.11926095596940023,Pitched,Brick,False,True,D,0,True,True,8,40.152665835323425,885.7180601880337
1265,143,99,Commercial,Individual,High,Triple,-1.5158332742350265,1,0.10267735654881244,Pitched,Wood,False,False,C,2,True,False,5,26.19764855597694,1700.5234238949638
9265,444,46,Residential,Electric,High,Double,6.948316036247203,8,0.739225259516527,Pitched,Concrete,False,True,C,1,True,False,7,5.103172299334215,660.2059060261694
7059,298,6,Residential,Gas,High,Triple,9.338418510943198,2,0.15834351268982672,Pitched,Brick,False,True,D,3,False,True,1,15.787414157615736,3429.8531382879723
277,491,76,Residential,Electric,Medium,Triple,28.35553161395464,7,0.21537004324416886,Flat,Concrete,True,False,B,1,True,False,9,38.43406421392798,2991.88628636857
5084,232,97,Commercial,Central,Low,Double,8.363074320447545,5,0.5728227737331807,Pitched,Brick,True,False,A,4,False,True,4,13.51976788570397,479.05345887762684
2382,350,5,Industrial,Central,Medium,Single,14.448287764895845,1,0.12068715686862203,Pitched,Wood,True,True,A,3,True,True,3,28.21704235973038,6278.347457461948
571,315,88,Industrial,Gas,Medium,Triple,20.36061817514087,1,0.755088768498249,Flat,Brick,True,False,D,0,False,True,6,10.584911769280225,555.2434152245368
1435,404,91,Commercial,Individual,Medium,Triple,25.507199953250144,3,0.7538241788936785,Flat,Concrete,True,False,A,2,True,False,3,34.8666418312657,781.5684929001374
5352,438,99,Industrial,Electric,Low,Single,25.805510671794877,2,0.10015956893301954,Pitched,Concrete,True,False,B,4,False,False,1,4.79132629040603,3300.2647954292597
5445,59,59,Commercial,Individual,Low,Double,26.702731565533554,6,0.8001744057655646,Pitched,Wood,False,True,C,3,False,True,3,38.12911384555751,165.38434802606884
1007,146,93,Commercial,Electric,Medium,Double,16.398824806384663,4,0.582142585007284,Pitched,Wood,False,True,B,4,True,False,9,47.642105312174685,624.1741364620458
4543,66,17,Residential,Central,Low,Double,4.996902748484704,7,0.20224917088673994,Flat,Brick,True,False,B,4,True,False,1,27.348056834615754,233.75706507675326
8816,474,60,Commercial,Gas,Medium,Triple,19.817756435524217,3,0.3207121137886718,Flat,Brick,True,True,B,4,True,True,4,43.95005195169057,2081.7567878432974
2064,212,23,Residential,Individual,High,Triple,24.473465716313026,1,0.9862438334172356,Flat,Brick,True,True,E,3,True,False,6,49.36556198639568,263.0936536681026
1136,289,40,Industrial,Electric,Low,Triple,2.7981456634226936,4,0.11716392991384596,Flat,Wood,False,True,E,2,False,False,6,22.927492164919535,2914.2862561729175
5343,72,27,Commercial,Central,High,Triple,15.666555779134871,9,0.123700912226669,Flat,Concrete,False,True,C,4,False,True,4,32.037509515607354,437.0858517897159
294,184,75,Residential,Electric,Low,Triple,-3.3970505434418867,6,0.21117695421423355,Flat,Glass,True,False,A,4,True,True,8,33.88603710197829,1006.3120730306528
2403,482,85,Commercial,Central,Medium,Single,24.000528522689443,6,0.23385774842729987,Pitched,Wood,False,True,D,2,False,True,8,17.796032037646047,2850.8428049196427
3998,128,89,Residential,Gas,Low,Double,20.461041521457023,3,0.6243177745694752,Pitched,Wood,True,False,D,2,False,False,8,18.70536275893383,308.38965223535445
3741,59,13,Industrial,Individual,High,Single,5.102435711002208,7,0.4823171051778402,Pitched,Wood,True,True,D,3,True,False,7,2.275633823701659,307.8174806048131
9222,286,42,Commercial,Central,Low,Single,25.76997204138327,4,0.9049386200654331,Pitched,Brick,False,True,C,2,True,False,9,35.966108425191514,599.0900792562272
2719,117,8,Industrial,Electric,High,Single,24.09883626388439,8,0.990036348762172,Pitched,Concrete,True,True,B,0,False,True,9,13.87365615601791,142.89862790799657
9199,230,38,Residential,Electric,Medium,Single,9.284507942610174,9,0.7429264099631194,Flat,Brick,True,False,D,4,True,False,9,32.81563848412595,661.179862276373
5150,180,12,Commercial,Central,Medium,Single,8.633470224686842,9,0.9419935159209155,Pitched,Brick,False,True,E,2,False,False,9,38.49546714830974,100.0889443105979
2808,497,76,Commercial,Gas,High,Double,18.185147998617538,1,0.5200688482833401,Flat,Glass,False,False,B,3,False,False,3,34.59830037892976,1899.1374234509544
556,64,50,Commercial,Central,Low,Triple,7.162809827111641,4,0.2192974074027623,Flat,Concrete,True,False,A,0,True,True,5,25.070079662751564,476.6337080339897
8925,53,48,Residential,Individual,Low,Double,9.001639055262526,7,0.19863010481196897,Flat,Concrete,False,True,B,3,False,True,6,33.350580152731744,571.828034582662
4795,199,59,Industrial,Central,Medium,Single,19.470387764652816,2,0.21599118300348216,Flat,Glass,True,False,E,0,False,True,5,35.26818667145341,1613.5728340045362
2469,305,9,Commercial,Electric,High,Triple,29.23625045993486,7,0.2726969543248379,Flat,Concrete,False,False,A,3,True,True,2,34.94260970735906,1866.8883041493314
3738,58,55,Industrial,Electric,Low,Triple,19.80963130825233,1,0.40110605627061824,Flat,Wood,False,True,B,3,False,False,7,5.03978140395172,139.1359948790512
4286,398,21,Residential,Individual,Low,Single,26.37521383722042,2,0.38594864608546076,Pitched,Glass,False,True,A,4,False,True,6,36.38069037380871,1483.2072441480943
2604,318,49,Industrial,Central,High,Triple,6.506625863125143,1,0.35406402356375943,Flat,Brick,True,False,A,4,False,False,8,23.51056168144311,517.1908593122283
362,257,97,Industrial,Gas,Low,Triple,28.322210412824653,3,0.28598366440709905,Pitched,Concrete,True,False,B,2,False,False,6,45.00966290148731,1496.2789930984698
6924,171,87,Commercial,Gas,Medium,Single,4.943024250650298,2,0.6090583974231927,Pitched,Wood,True,False,B,2,False,True,9,44.80002369149381,255.28925493474705
1704,368,55,Commercial,Central,Medium,Double,1.8144114787962158,3,0.32178952825631735,Flat,Wood,True,False,A,4,False,True,5,24.581718265102392,2254.6604576966215
2139,466,3,Residential,Individual,Low,Triple,0.9579372497224803,3,0.7124407372619136,Flat,Concrete,False,True,A,4,True,True,2,40.06877119109581,771.9856718295981
3239,185,97,Residential,Central,High,Triple,-3.4983628241284945,1,0.7980339361029638,Flat,Concrete,True,True,B,1,True,False,3,19.951586067702085,475.05877412403674
2383,307,28,Industrial,Central,Medium,Triple,21.174332979000514,9,0.4811077935037208,Pitched,Brick,False,True,D,2,True,False,8,24.963888426146188,1157.2092751470077
7314,462,6,Residential,Central,Medium,Triple,15.192605950960782,6,0.8342813180726806,Pitched,Glass,True,False,E,3,True,False,5,45.205990789660135,978.5293351312012
4311,80,34,Industrial,Individual,Medium,Single,20.931166286775504,8,0.6743900157541749,Pitched,Wood,False,False,C,1,True,True,1,1.7704599734717845,130.34776528402762
1312,467,45,Commercial,Electric,Medium,Single,13.720159839729575,2,0.25167598660409907,Pitched,Brick,True,False,D,4,False,False,2,1.7397128181506945,2161.254049627412
3930,490,73,Commercial,Gas,Low,Triple,12.106463909628612,9,0.5275359366797879,Pitched,Glass,True,False,B,2,False,True,4,43.91256191901796,2129.568068430575
6183,191,31,Residential,Gas,Low,Double,17.491844387320473,3,0.9998967451250063,Pitched,Brick,True,False,E,3,False,False,7,33.21446977545041,193.604387893088
1591,392,64,Industrial,Electric,Low,Double,2.6244509185789013,6,0.3884623552490688,Flat,Wood,True,False,B,2,True,True,4,28.970187503692696,1342.1002327051979
9387,170,78,Residential,Central,High,Single,21.252364374013236,8,0.7682815253909494,Flat,Wood,True,False,C,3,False,False,3,47.75207918245355,341.9999763333004
2162,434,35,Residential,Electric,Low,Triple,14.549045196526144,2,0.7070861670753243,Flat,Glass,False,True,A,4,True,True,4,4.176246785099275,510.2444859578527
2396,134,28,Residential,Electric,Low,Single,1.848193549900957,7,0.87328651291137,Flat,Brick,False,False,A,0,False,False,1,8.332611572328867,361.25309875023316
317,240,10,Industrial,Electric,Low,Triple,29.062483546582214,4,0.9866324652682944,Pitched,Wood,True,True,D,1,False,False,2,16.855805435132375,193.18336768737333
5233,471,40,Residential,Electric,Low,Double,0.10561647111895134,9,0.2520769794106419,Flat,Glass,False,True,E,3,True,False,8,34.28371262804333,4233.756663755111
5068,482,73,Industrial,Individual,Low,Triple,10.207817650087431,3,0.18241381496199083,Pitched,Wood,False,False,E,1,False,True,2,10.341606841524218,2942.5723830574334
4036,289,83,Commercial,Electric,High,Double,-0.4801479909532391,6,0.4588296665624858,Pitched,Wood,False,False,D,4,True,False,9,44.53750341339009,639.7827712664193
3020,370,27,Commercial,Gas,Medium,Single,3.851665251353861,7,0.6591550550224236,Pitched,Glass,True,False,C,3,True,True,5,47.165802740563144,1165.154257430828
8228,102,94,Commercial,Individual,Medium,Single,7.097135849872696,9,0.1117091168624452,Flat,Wood,True,True,B,4,True,False,5,44.253611970239035,1530.3104865244688
5295,403,76,Commercial,Gas,Low,Triple,5.738555421410377,4,0.7747226926573131,Flat,Glass,False,False,E,0,False,False,5,23.81886694895078,420.11527067416154
3972,436,82,Residential,Central,Low,Single,7.752820304538597,1,0.6600137215285912,Pitched,Brick,True,True,C,0,False,False,8,0.7309860394560826,743.6397568949149
5370,57,33,Residential,Gas,Low,Single,5.376289389371907,1,0.745958280727365,Flat,Concrete,False,False,D,0,True,False,3,36.165032018942625,164.41483717245532
4133,341,32,Residential,Central,Low,Double,0.7624368213523534,6,0.5015469067569739,Pitched,Glass,True,True,E,1,False,False,3,40.007969340665596,1699.8800416639501
974,239,84,Commercial,Central,Low,Double,9.086666653606459,8,0.928125878438278,Pitched,Glass,True,True,D,0,False,True,1,13.286967318232087,165.5559381694804
7291,487,44,Commercial,Central,Low,Double,15.542144530970653,7,0.4239059475118244,Flat,Glass,False,False,E,1,True,False,3,17.8706816134981,1645.3313627223454
954,339,95,Commercial,Electric,Medium,Triple,10.948736679958062,6,0.7874030480743484,Flat,Brick,False,True,E,1,True,True,1,17.20565531395736,207.13907694323964
9306,372,37,Residential,Gas,Low,Single,4.4988892849100175,8,0.31565877456355557,Pitched,Brick,True,False,D,3,False,False,5,38.27340579716768,717.4405168544677
5016,146,50,Commercial,Electric,High,Double,2.7685432778411077,4,0.5095644988788879,Pitched,Glass,True,True,E,1,True,False,4,3.5268646118897027,663.7934574529809
9730,392,24,Commercial,Central,Medium,Double,-2.614789228601464,4,0.9616886781155864,Pitched,Wood,False,False,B,0,False,False,8,5.283294916056617,816.0085422425597
7490,287,79,Industrial,Individual,High,Triple,13.248761715829218,5,0.36999666672329257,Pitched,Brick,True,False,A,1,False,False,9,3.9496298274741797,447.03240424891027
1640,434,35,Commercial,Electric,Medium,Single,3.873035349471863,8,0.67771091940514,Flat,Glass,True,True,E,3,False,True,6,11.28115900626563,1128.9599283028688
1290,460,57,Commercial,Electric,Medium,Single,15.301806422018732,7,0.6185619267834752,Pitched,Glass,True,True,A,4,False,True,9,3.5210669974634876,1232.007239434614
1380,264,62,Commercial,Central,High,Double,4.621441002033601,4,0.3009408702501638,Pitched,Brick,False,True,A,3,False,False,8,27.729317331765486,1325.8458470288697
1933,108,68,Residential,Central,Low,Triple,23.826569152514576,4,0.5094785988977081,Pitched,Concrete,True,False,A,0,False,True,2,0.632482196728108,177.9199481432919
4675,56,82,Industrial,Central,Medium,Double,0.061718421328945894,7,0.3532314575704735,Pitched,Concrete,True,False,E,1,False,False,1,25.640230485374758,324.6661761026827
892,398,47,Industrial,Gas,Low,Triple,4.272009998290949,6,0.8674604324419748,Pitched,Glass,True,True,B,4,False,True,6,36.6140952387938,370.4667788927554
7287,177,8,Industrial,Electric,Low,Triple,17.41587107204554,6,0.6135460916617581,Pitched,Brick,True,False,A,1,True,False,7,3.565976791231322,661.0465184960262
4876,232,36,Industrial,Individual,High,Single,26.303369415788843,4,0.2222280621242925,Flat,Brick,True,True,E,1,False,True,4,21.047005612474035,1180.0507188686859
7906,340,25,Commercial,Gas,Low,Double,23.6298602670331,9,0.8539658160013367,Pitched,Concrete,True,False,D,2,True,True,9,7.183827862474116,408.367869242986
8194,186,3,Residential,Electric,High,Double,4.009924349126056,4,0.9012219227637799,Pitched,Concrete,False,False,E,3,True,False,3,17.16452340386444,348.2650654519835
9379,100,76,Residential,Electric,Medium,Single,25.39970378068498,7,0.17777085539800364,Pitched,Wood,False,True,A,2,False,False,3,28.771252509159122,1412.5956047786415
2466,81,6,Commercial,Individual,High,Single,-1.8360386579648398,8,0.18563039601619227,Flat,Concrete,True,True,D,3,True,True,7,1.3517242213178815,376.5604156920386
7657,121,75,Industrial,Individual,Low,Double,-1.724055111517245,8,0.40439125899602013,Pitched,Concrete,True,False,C,0,True,False,6,32.49585201654862,720.9639322279721
1913,293,45,Residential,Central,Low,Single,17.635024955517626,5,0.6261946704918423,Flat,Brick,False,True,D,4,True,True,6,40.68150544957176,367.12966021500097
2736,167,56,Commercial,Electric,High,Double,28.500586804115883,2,0.55641788478784,Pitched,Brick,False,True,C,1,True,False,1,20.34766659562639,654.3909437785127
726,263,54,Industrial,Gas,High,Double,-0.41936838539821686,3,0.41615855054977724,Flat,Glass,True,True,E,2,False,False,3,26.65961924786407,1048.7423299204302
7214,374,45,Industrial,Gas,Medium,Triple,11.87090987527997,1,0.8420590468075505,Pitched,Concrete,False,True,B,0,True,True,5,16.14513512892222,292.14794387869586
8245,333,96,Residential,Central,Medium,Double,27.445933819612236,4,0.591828523671565,Pitched,Brick,True,True,D,2,True,False,5,34.480074209247654,1151.1114370920316
1796,109,79,Industrial,Individual,Low,Single,11.160259947347747,7,0.28671274834719707,Pitched,Wood,True,True,B,0,False,True,6,14.196368215565144,967.9347404638683
3845,372,43,Industrial,Central,Low,Double,-4.255021300314575,3,0.3705627500337205,Pitched,Brick,False,False,C,1,False,True,6,3.300975292757457,1567.7871326982588
6402,116,66,Commercial,Gas,Medium,Double,17.541682954996848,6,0.5829721836011929,Flat,Wood,True,True,B,0,False,True,3,23.669320098448434,202.64983201519257
936,322,73,Industrial,Individual,Low,Double,28.442132958029333,8,0.7354922406554483,Pitched,Glass,False,True,E,0,True,False,2,7.339508173129801,217.36342447882913
2265,238,33,Industrial,Individual,Low,Single,25.547581147453712,1,0.305551955733972,Pitched,Concrete,False,True,E,0,True,True,3,41.64425952264528,1829.5021435118235
824,414,1,Industrial,Individual,Low,Single,27.223428853422973,2,0.6658470559204595,Pitched,Glass,False,False,E,3,True,False,8,15.504464734327176,1483.4731056481355
7274,284,10,Commercial,Gas,Medium,Double,23.00840265747318,3,0.6273516292865908,Pitched,Concrete,True,True,E,0,True,False,7,0.7427865513622215,528.1495443099703
1389,383,42,Industrial,Central,High,Triple,14.146687267873475,4,0.4840523433163968,Pitched,Concrete,True,True,D,2,False,False,9,47.7077853607674,619.2365855436817
3564,416,80,Industrial,Central,Medium,Triple,0.9598023963637239,4,0.5780680231360276,Pitched,Wood,True,False,A,1,False,True,4,30.877611587701853,972.0833580380996
5429,333,14,Commercial,Central,Medium,Double,28.432963131659122,5,0.4968566078118295,Pitched,Brick,True,True,D,1,False,False,9,22.846687904121282,1290.7804630843227
7827,272,73,Industrial,Individual,High,Single,-3.1277277986930963,2,0.3322660767019884,Pitched,Concrete,False,True,A,4,False,False,2,11.350489853221358,371.93964264863206
5690,337,62,Residential,Central,Low,Double,12.965122540845048,9,0.6700928134349092,Pitched,Glass,False,True,D,4,True,False,3,28.670030409605346,1148.1795581565887
7878,456,36,Residential,Individual,Medium,Single,22.014900960815844,6,0.39817229966892986,Pitched,Wood,False,True,A,1,True,False,6,37.78047107685643,841.7380651177689
1868,53,9,Residential,Electric,Low,Double,15.861231957997152,1,0.43533541921429475,Pitched,Brick,True,False,D,0,False,True,4,48.07299557853368,231.21855633846394
8202,430,48,Industrial,Electric,Medium,Triple,19.979435907953214,6,0.9637920890019036,Pitched,Glass,True,True,A,2,True,False,3,29.00373172340375,986.2202465605108
7486,457,35,Residential,Individual,Low,Single,8.58381460523611,6,0.1717081603775395,Flat,Glass,True,True,C,0,False,True,9,22.791588397508416,3277.1739300493937
806,324,13,Industrial,Individual,Medium,Double,25.579384958351145,4,0.38866926952069136,Pitched,Wood,False,False,C,3,True,True,3,6.0881031269842705,1088.0627800159762
4805,312,58,Industrial,Gas,Low,Double,1.2739480098378886,3,0.7797467237459648,Pitched,Concrete,True,True,C,0,False,True,5,45.45645331558181,626.7303404350556
9152,308,98,Commercial,Individual,High,Single,25.714925271245292,3,0.5800289129588064,Flat,Brick,True,False,E,1,False,True,4,21.27794395870616,621.5824868698528
7511,213,64,Residential,Individual,Medium,Triple,-1.2576254421939215,2,0.7415440774122655,Flat,Concrete,True,True,C,4,True,True,2,23.550349557328342,599.2511775610967
8056,325,93,Residential,Electric,Medium,Double,19.577799171520216,2,0.30695382601667454,Pitched,Concrete,True,True,A,1,True,False,9,11.89558035613312,2093.666210035459
4494,468,72,Residential,Individual,Low,Single,18.226463220529197,2,0.30405158058434256,Pitched,Brick,False,True,A,2,False,False,3,21.40266552365694,3811.075463466159
2632,378,16,Residential,Electric,High,Triple,11.085934087232317,9,0.7760742633447202,Pitched,Brick,False,True,B,1,True,False,9,13.697267845312595,284.44734640116667
8900,429,73,Commercial,Electric,Low,Triple,6.694513223894766,8,0.6269772551009608,Pitched,Glass,True,True,A,2,True,False,7,6.703191549047062,929.2760951549357
8623,115,45,Commercial,Electric,Medium,Double,-4.455543442638443,8,0.3812922628784202,Pitched,Wood,False,False,B,3,False,True,4,29.75926435471733,494.024685250618
7832,136,95,Industrial,Gas,Medium,Double,10.124707191885973,4,0.6513771176273387,Flat,Concrete,True,True,A,2,True,True,9,25.516340848524095,410.69101335135264
4388,196,93,Industrial,Electric,Low,Triple,13.479397917318174,2,0.6842185559748397,Flat,Glass,False,True,B,4,True,False,9,25.345199919832186,229.14856773408107
145,346,67,Commercial,Central,High,Double,12.690272678780346,2,0.7159925933395346,Flat,Brick,False,True,B,2,True,True,5,24.686722688380396,693.5053705914386
6467,296,99,Commercial,Central,Medium,Double,2.586352539054909,2,0.7031174687067074,Pitched,Wood,True,True,B,3,False,True,8,3.8737559970950977,844.2037799728294
2033,86,10,Industrial,Electric,Medium,Double,6.733432514880121,3,0.4929131277639386,Flat,Brick,False,True,B,2,True,True,1,16.23902445209665,103.60691048540211
9127,149,64,Residential,Gas,Low,Triple,8.566218693591862,1,0.24143163196322595,Pitched,Concrete,True,False,B,0,False,True,6,32.13550394279055,330.57998112785606
1165,480,62,Industrial,Individual,Medium,Triple,-3.47393410295129,7,0.571917580351955,Pitched,Concrete,False,False,D,2,False,False,5,45.38578948673416,893.7266927186945
2050,50,87,Residential,Gas,Medium,Double,-2.567543770733789,8,0.7570922378085123,Flat,Glass,True,True,C,0,False,True,2,24.25929719646414,156.84401048897968
3760,149,41,Industrial,Electric,Low,Double,26.47441518102327,7,0.16449061954276023,Pitched,Glass,True,True,A,2,True,False,3,36.723683265452635,536.9458955789281
4435,62,20,Residential,Electric,High,Single,8.631423946678085,1,0.610742430316816,Flat,Brick,True,True,C,1,True,True,2,47.8070272643904,211.9626630434444
3430,489,95,Commercial,Gas,Low,Double,4.8459214955235606,3,0.6533037001130956,Pitched,Wood,True,True,E,4,True,False,4,48.47318133267386,1224.264510264888
8190,152,69,Industrial,Central,Low,Triple,-3.59648081204282,8,0.7142135180818949,Flat,Glass,True,False,A,4,False,True,6,29.911610019284865,411.3830412928454
8753,213,7,Commercial,Gas,Low,Double,2.0648408383483465,9,0.18831242680085397,Pitched,Wood,True,True,C,3,False,True,1,23.524242785582167,2527.3032052568965
7069,414,8,Commercial,Gas,Low,Triple,18.358130951972274,2,0.9699963300828796,Pitched,Brick,True,True,A,4,True,True,9,22.883141224514816,673.3418753865241
4361,328,15,Residential,Individual,High,Single,2.2256144115605805,3,0.38355520000642784,Flat,Wood,True,True,E,2,False,True,7,2.297931164211423,1849.2593131083531
1771,121,97,Industrial,Individual,High,Triple,17.32057205639717,8,0.7531438552061754,Pitched,Glass,True,True,E,2,True,False,1,37.75698541213407,389.65161759669087
3511,343,42,Commercial,Individual,High,Triple,17.061269401366978,1,0.7682272712664865,Pitched,Wood,True,True,B,0,True,True,2,12.497639234578383,519.3560079169779
271,272,77,Residential,Gas,Medium,Triple,0.5201578546021475,9,0.47323114340344563,Pitched,Brick,True,False,A,0,True,False,6,10.92304126015113,683.438978900385
8436,165,96,Commercial,Central,Low,Triple,4.640792723277849,8,0.39523905603634724,Pitched,Glass,True,False,A,4,True,True,4,45.070318778285895,1005.7279118064536
2032,237,43,Commercial,Gas,High,Triple,7.738872927851409,2,0.23532434240057096,Flat,Brick,True,False,B,2,False,False,5,26.944826052655838,1387.4001236439478
9664,376,44,Industrial,Individual,Low,Double,5.743402011920754,7,0.6083648464515629,Flat,Wood,True,False,C,1,False,False,7,38.970812859276776,519.6915435161424
3810,179,43,Commercial,Electric,Medium,Triple,8.06996219195952,5,0.32591168945728305,Pitched,Concrete,True,False,A,1,True,False,6,35.8083108520821,458.1020880768668
4346,132,74,Industrial,Central,High,Single,4.442231834540118,4,0.9179391563643612,Flat,Brick,False,True,A,0,True,False,5,11.050339594087133,202.72735960254346
545,325,52,Commercial,Individual,Low,Single,1.343573020804004,5,0.12290260318041407,Flat,Brick,False,False,C,3,False,False,8,12.0411099487868,5435.342045325087
3241,245,7,Commercial,Central,Low,Triple,16.197286968323187,8,0.166593169645816,Pitched,Concrete,True,True,E,3,False,True,7,40.903941754851985,1632.499443438021
8502,140,14,Commercial,Central,High,Triple,4.143762939811738,6,0.1253467592736985,Flat,Glass,False,False,E,2,True,True,7,15.113377678590904,2599.5078245848968
9918,446,54,Commercial,Gas,Low,Triple,22.511475339811305,5,0.40254171886847157,Pitched,Concrete,True,True,B,2,True,False,9,14.486497148379916,1003.5691000606015
7564,402,36,Industrial,Electric,Low,Triple,14.223622950789757,3,0.7779547034499713,Flat,Glass,False,True,C,3,False,True,2,1.1488060770568,1140.8496594626265
920,443,74,Commercial,Gas,Medium,Double,18.886128524837435,3,0.32017746001259584,Pitched,Wood,True,True,D,2,True,False,8,20.17933998802517,946.3613559011399
9118,189,50,Commercial,Electric,Medium,Triple,8.863999825129893,8,0.32245616930990934,Pitched,Brick,True,False,C,0,False,True,9,13.289534079612267,1342.1893499227767
6640,344,39,Industrial,Central,Low,Triple,3.3081245897483704,4,0.3404073939151851,Flat,Brick,False,True,C,1,False,False,4,45.49100160465119,1160.0842105204076
7694,320,18,Industrial,Central,High,Double,29.146713748119083,9,0.478402913996022,Pitched,Concrete,True,True,D,3,True,False,5,7.216147819868681,1347.7460796235962
8230,323,51,Industrial,Individual,High,Double,-4.307036281147524,1,0.13173480873898266,Pitched,Wood,True,False,D,2,False,True,1,40.951140134863756,2175.6010741512478
7126,304,14,Residential,Central,Medium,Triple,13.52029997829807,6,0.9386251725277477,Pitched,Glass,True,True,D,2,False,True,1,34.801287370112576,486.4244608309538
4278,349,47,Residential,Gas,High,Triple,19.061600964931202,2,0.2277533120360592,Pitched,Concrete,True,True,E,0,False,False,2,25.93088051224174,1595.2853397839401
2983,340,58,Industrial,Central,Medium,Double,10.199344149112942,1,0.5209760660447166,Flat,Concrete,False,False,B,4,True,True,7,1.3507115698519205,1005.9297917023594
130,284,55,Commercial,Individual,Medium,Double,11.164018717120484,6,0.7409829586583735,Flat,Glass,True,True,D,0,False,True,3,40.27502723413214,707.5709415590379
7980,180,50,Residential,Individual,High,Single,-4.330808084613889,9,0.22319266013756273,Flat,Glass,False,True,C,2,True,True,5,23.358692382375047,1697.7316311134866
2667,174,1,Residential,Central,Medium,Triple,-2.0738698497791015,4,0.4409828836640133,Pitched,Glass,True,False,A,4,False,False,6,25.25846096837517,729.9410658820894
